source,date,MWh
바이오가스,2018-03-15,101.9952
바이오매스,2018-03-15,0
연료전지,2018-03-15,896.052248
태양광,2018-03-15,3.695228
폐기물,2018-03-15,316.367983
LNG,2018-03-16,634.415528
바이오가스,2018-03-16,102.7968
바이오매스,2018-03-16,0
연료전지,2018-03-16,913.112303
태양광,2018-03-16,65.768562
폐기물,2018-03-16,339.964189
LNG,2018-03-17,902.538231
바이오가스,2018-03-17,87.9072
바이오매스,2018-03-17,0
연료전지,2018-03-17,895.374217
태양광,2018-03-17,48.81886
폐기물,2018-03-17,335.524594
LNG,2018-03-18,898.506738
바이오가스,2018-03-18,32.4384
바이오매스,2018-03-18,0
연료전지,2018-03-18,876.00071
태양광,2018-03-18,12.236246
폐기물,2018-03-18,292.065865
LNG,2018-03-19,846.372163
바이오가스,2018-03-19,22.4208
바이오매스,2018-03-19,0
연료전지,2018-03-19,877.85658
태양광,2018-03-19,7.014779
폐기물,2018-03-19,303.581075
LNG,2018-03-20,850.205168
바이오가스,2018-03-20,22.4736
바이오매스,2018-03-20,0
연료전지,2018-03-20,878.76192
태양광,2018-03-20,44.046748
폐기물,2018-03-20,337.631413
LNG,2018-03-21,821.558543
바이오가스,2018-03-21,22.4208
바이오매스,2018-03-21,0
연료전지,2018-03-21,878.745661
태양광,2018-03-21,15.812502
폐기물,2018-03-21,337.008502
LNG,2018-03-22,841.495779
바이오가스,2018-03-22,22.4112
바이오매스,2018-03-22,0
연료전지,2018-03-22,865.027658
태양광,2018-03-22,62.201049
폐기물,2018-03-22,340.793932
LNG,2018-03-23,858.279299
바이오가스,2018-03-23,22.4256
바이오매스,2018-03-23,0
연료전지,2018-03-23,879.337066
태양광,2018-03-23,55.677355
폐기물,2018-03-23,334.447906
LNG,2018-03-24,878.960508
바이오가스,2018-03-24,22.4208
바이오매스,2018-03-24,0
연료전지,2018-03-24,887.779638
태양광,2018-03-24,42.219592
폐기물,2018-03-24,332.723146
LNG,2018-03-25,845.247119
바이오가스,2018-03-25,22.4064
바이오매스,2018-03-25,0
연료전지,2018-03-25,886.871715
태양광,2018-03-25,55.057855
폐기물,2018-03-25,309.93409
LNG,2018-03-26,832.908183
바이오가스,2018-03-26,22.2192
바이오매스,2018-03-26,0
연료전지,2018-03-26,886.718004
태양광,2018-03-26,52.859977
폐기물,2018-03-26,284.302925
LNG,2018-03-27,764.31438
바이오가스,2018-03-27,21.2976
바이오매스,2018-03-27,0
연료전지,2018-03-27,886.372567
태양광,2018-03-27,43.51446
폐기물,2018-03-27,289.770696
LNG,2018-03-28,765.881996
바이오가스,2018-03-28,20.9808
바이오매스,2018-03-28,0
연료전지,2018-03-28,885.417639
태양광,2018-03-28,35.349564
폐기물,2018-03-28,335.532392
LNG,2018-03-29,660.142601
바이오가스,2018-03-29,20.9856
바이오매스,2018-03-29,0
연료전지,2018-03-29,884.688704
태양광,2018-03-29,42.953796
폐기물,2018-03-29,337.028667
LNG,2018-03-30,596.032909
바이오가스,2018-03-30,20.9232
바이오매스,2018-03-30,0
연료전지,2018-03-30,887.974139
태양광,2018-03-30,55.919005
폐기물,2018-03-30,339.664167
LNG,2018-03-31,573.358482
바이오가스,2018-03-31,21.1968
바이오매스,2018-03-31,0
연료전지,2018-03-31,893.905824
태양광,2018-03-31,44.497018
폐기물,2018-03-31,346.123087
LNG,2018-04-01,429.659288
바이오가스,2018-04-01,21.1728
바이오매스,2018-04-01,0
연료전지,2018-04-01,893.541067
태양광,2018-04-01,18.136169
폐기물,2018-04-01,346.345685
LNG,2018-04-02,377.415162
바이오가스,2018-04-02,21.0048
바이오매스,2018-04-02,0
연료전지,2018-04-02,892.925943
태양광,2018-04-02,35.144687
폐기물,2018-04-02,339.312976
LNG,2018-04-03,211.765788
바이오가스,2018-04-03,21.024
바이오매스,2018-04-03,0
연료전지,2018-04-03,892.570133
태양광,2018-04-03,20.271451
폐기물,2018-04-03,341.936887
LNG,2018-04-04,407.92043
바이오가스,2018-04-04,21.144
바이오매스,2018-04-04,0
연료전지,2018-04-04,894.146832
태양광,2018-04-04,43.339752
폐기물,2018-04-04,353.395263
LNG,2018-04-05,448.501562
바이오가스,2018-04-05,21.1728
바이오매스,2018-04-05,0
연료전지,2018-04-05,895.054945
태양광,2018-04-05,5.795774
폐기물,2018-04-05,352.068848
LNG,2018-04-06,599.943186
바이오가스,2018-04-06,21.6768
바이오매스,2018-04-06,0
연료전지,2018-04-06,895.512442
태양광,2018-04-06,34.620029
폐기물,2018-04-06,329.555232
LNG,2018-04-07,581.258214
바이오가스,2018-04-07,25.0608
바이오매스,2018-04-07,0
연료전지,2018-04-07,895.934354
태양광,2018-04-07,53.378718
폐기물,2018-04-07,314.887353
LNG,2018-04-08,615.87046
바이오가스,2018-04-08,33.3072
바이오매스,2018-04-08,0
연료전지,2018-04-08,895.369572
태양광,2018-04-08,21.948566
폐기물,2018-04-08,340.119192
LNG,2018-04-09,558.222726
바이오가스,2018-04-09,26.6448
바이오매스,2018-04-09,0
연료전지,2018-04-09,885.015237
태양광,2018-04-09,57.755245
폐기물,2018-04-09,334.501831
LNG,2018-04-10,483.480175
바이오가스,2018-04-10,34.4928
바이오매스,2018-04-10,0
연료전지,2018-04-10,899.013173
태양광,2018-04-10,47.250378
폐기물,2018-04-10,335.439278
LNG,2018-04-11,384.462926
바이오가스,2018-04-11,39.8304
바이오매스,2018-04-11,0
연료전지,2018-04-11,901.123307
태양광,2018-04-11,67.294813
폐기물,2018-04-11,329.023596
LNG,2018-04-12,361.753164
바이오가스,2018-04-12,42.2736
바이오매스,2018-04-12,0
연료전지,2018-04-12,891.66931
태양광,2018-04-12,66.218351
폐기물,2018-04-12,339.523824
LNG,2018-04-13,321.453283
바이오가스,2018-04-13,42.6384
바이오매스,2018-04-13,0
연료전지,2018-04-13,900.69314
태양광,2018-04-13,34.03225
폐기물,2018-04-13,219.45166
LNG,2018-04-14,360.66868
바이오가스,2018-04-14,39.3024
바이오매스,2018-04-14,0
연료전지,2018-04-14,901.503674
태양광,2018-04-14,8.526303
폐기물,2018-04-14,200.464013
LNG,2018-04-15,401.389978
바이오가스,2018-04-15,24.2736
바이오매스,2018-04-15,0
연료전지,2018-04-15,901.944116
태양광,2018-04-15,44.166973
폐기물,2018-04-15,197.298845
LNG,2018-04-16,369.601615
바이오가스,2018-04-16,30.3744
바이오매스,2018-04-16,0
연료전지,2018-04-16,901.098224
태양광,2018-04-16,67.909839
폐기물,2018-04-16,199.056418
LNG,2018-04-17,302.160101
바이오가스,2018-04-17,43.5744
바이오매스,2018-04-17,0
연료전지,2018-04-17,902.571497
태양광,2018-04-17,65.322213
폐기물,2018-04-17,164.820488
LNG,2018-04-18,296.170456
바이오가스,2018-04-18,42.8496
바이오매스,2018-04-18,0
연료전지,2018-04-18,889.723305
태양광,2018-04-18,67.902601
폐기물,2018-04-18,168.5754
LNG,2018-04-19,214.130581
바이오가스,2018-04-19,46.296
바이오매스,2018-04-19,0
연료전지,2018-04-19,897.652398
태양광,2018-04-19,61.444494
폐기물,2018-04-19,158.6634
LNG,2018-04-20,205.268996
바이오가스,2018-04-20,46.2624
바이오매스,2018-04-20,0
연료전지,2018-04-20,900.760901
태양광,2018-04-20,60.807829
폐기물,2018-04-20,159.813
LNG,2018-04-21,204.567754
바이오가스,2018-04-21,46.272
바이오매스,2018-04-21,0
연료전지,2018-04-21,890.983335
태양광,2018-04-21,68.070357
폐기물,2018-04-21,168.2784
LNG,2018-04-22,116.076449
바이오가스,2018-04-22,46.3488
바이오매스,2018-04-22,0
연료전지,2018-04-22,861.619027
태양광,2018-04-22,15.663078
폐기물,2018-04-22,85.5888
LNG,2018-04-23,236.797155
바이오가스,2018-04-23,46.5984
바이오매스,2018-04-23,0
연료전지,2018-04-23,877.721315
태양광,2018-04-23,5.902797
폐기물,2018-04-23,27.894
LNG,2018-04-24,302.975718
바이오가스,2018-04-24,46.7328
바이오매스,2018-04-24,0
연료전지,2018-04-24,886.508809
태양광,2018-04-24,23.714867
폐기물,2018-04-24,0
LNG,2018-04-25,254.627344
바이오가스,2018-04-25,46.6704
바이오매스,2018-04-25,0
연료전지,2018-04-25,876.591586
태양광,2018-04-25,67.334219
폐기물,2018-04-25,0
LNG,2018-04-26,200.217947
바이오가스,2018-04-26,46.6176
바이오매스,2018-04-26,0
연료전지,2018-04-26,864.882173
태양광,2018-04-26,58.931339
폐기물,2018-04-26,0
LNG,2018-04-27,171.192339
바이오가스,2018-04-27,46.224
바이오매스,2018-04-27,0
연료전지,2018-04-27,890.629833
태양광,2018-04-27,61.543959
폐기물,2018-04-27,0
LNG,2018-04-28,146.962711
바이오가스,2018-04-28,72.2208
바이오매스,2018-04-28,0
연료전지,2018-04-28,893.080543
태양광,2018-04-28,69.516886
폐기물,2018-04-28,0
LNG,2018-04-29,188.532996
바이오가스,2018-04-29,98.7024
바이오매스,2018-04-29,0
연료전지,2018-04-29,893.185976
태양광,2018-04-29,64.348877
폐기물,2018-04-29,0
LNG,2018-04-30,183.138828
바이오가스,2018-04-30,102.3024
바이오매스,2018-04-30,0
연료전지,2018-04-30,891.474727
태양광,2018-04-30,54.596539
폐기물,2018-04-30,0
LNG,2018-05-01,120.324992
바이오가스,2018-05-01,102.216
바이오매스,2018-05-01,0
연료전지,2018-05-01,890.636232
태양광,2018-05-01,33.516017
폐기물,2018-05-01,0
LNG,2018-05-02,122.262996
바이오가스,2018-05-02,102.4128
바이오매스,2018-05-02,0
연료전지,2018-05-02,890.673409
태양광,2018-05-02,8.254976
폐기물,2018-05-02,0
LNG,2018-05-03,113.193002
바이오가스,2018-05-03,102.7776
바이오매스,2018-05-03,0
연료전지,2018-05-03,892.356353
태양광,2018-05-03,37.393882
폐기물,2018-05-03,0
LNG,2018-05-04,135.195077
바이오가스,2018-05-04,102.7008
바이오매스,2018-05-04,0
연료전지,2018-05-04,892.200808
태양광,2018-05-04,73.551505
폐기물,2018-05-04,0
LNG,2018-05-05,147.95584
바이오가스,2018-05-05,102.6336
바이오매스,2018-05-05,0
연료전지,2018-05-05,891.428573
태양광,2018-05-05,57.818708
폐기물,2018-05-05,0
LNG,2018-05-06,141.497515
바이오가스,2018-05-06,102.5808
바이오매스,2018-05-06,0
연료전지,2018-05-06,890.559395
태양광,2018-05-06,23.509008
폐기물,2018-05-06,0
LNG,2018-05-07,147.631998
바이오가스,2018-05-07,102.4272
바이오매스,2018-05-07,0
연료전지,2018-05-07,882.736476
태양광,2018-05-07,46.970958
폐기물,2018-05-07,0
LNG,2018-05-08,47.501771
바이오가스,2018-05-08,102.5472
바이오매스,2018-05-08,0
연료전지,2018-05-08,877.906981
태양광,2018-05-08,60.975028
폐기물,2018-05-08,0
LNG,2018-05-09,0
바이오가스,2018-05-09,102.3936
바이오매스,2018-05-09,0
연료전지,2018-05-09,894.018906
태양광,2018-05-09,70.300252
폐기물,2018-05-09,0
LNG,2018-05-10,0
바이오가스,2018-05-10,100.9296
바이오매스,2018-05-10,0
연료전지,2018-05-10,894.811132
태양광,2018-05-10,66.512961
폐기물,2018-05-10,0
LNG,2018-05-11,0
바이오가스,2018-05-11,100.6464
바이오매스,2018-05-11,0
연료전지,2018-05-11,894.256631
태양광,2018-05-11,48.844885
폐기물,2018-05-11,0
LNG,2018-05-12,0
바이오가스,2018-05-12,103.0896
바이오매스,2018-05-12,0
연료전지,2018-05-12,893.775753
태양광,2018-05-12,4.082849
폐기물,2018-05-12,0
LNG,2018-05-13,0
바이오가스,2018-05-13,102.9936
바이오매스,2018-05-13,0
연료전지,2018-05-13,894.187808
태양광,2018-05-13,45.312703
폐기물,2018-05-13,0
LNG,2018-05-14,0
바이오가스,2018-05-14,102.8592
바이오매스,2018-05-14,0
연료전지,2018-05-14,893.654979
태양광,2018-05-14,51.217362
폐기물,2018-05-14,0
LNG,2018-05-15,0
바이오가스,2018-05-15,102.4464
바이오매스,2018-05-15,0
연료전지,2018-05-15,882.109405
태양광,2018-05-15,56.093721
폐기물,2018-05-15,0
LNG,2018-05-16,0
바이오가스,2018-05-16,102.504
바이오매스,2018-05-16,0
연료전지,2018-05-16,880.065242
태양광,2018-05-16,3.282551
폐기물,2018-05-16,0
LNG,2018-05-17,0
바이오가스,2018-05-17,102.648
바이오매스,2018-05-17,0
연료전지,2018-05-17,867.431601
태양광,2018-05-17,10.284096
폐기물,2018-05-17,0
LNG,2018-05-18,0
바이오가스,2018-05-18,102.8976
바이오매스,2018-05-18,0
연료전지,2018-05-18,864.315423
태양광,2018-05-18,14.122096
폐기물,2018-05-18,0
LNG,2018-05-19,0
바이오가스,2018-05-19,102.7104
바이오매스,2018-05-19,0
연료전지,2018-05-19,869.333902
태양광,2018-05-19,74.352124
폐기물,2018-05-19,0
LNG,2018-05-20,0
바이오가스,2018-05-20,102.7584
바이오매스,2018-05-20,0
연료전지,2018-05-20,890.663332
태양광,2018-05-20,38.999844
폐기물,2018-05-20,0
LNG,2018-05-21,0
바이오가스,2018-05-21,93.1392
바이오매스,2018-05-21,0
연료전지,2018-05-21,891.696024
태양광,2018-05-21,63.498291
폐기물,2018-05-21,0
LNG,2018-05-22,0
바이오가스,2018-05-22,102.7392
바이오매스,2018-05-22,0
연료전지,2018-05-22,890.455806
태양광,2018-05-22,29.757421
폐기물,2018-05-22,0
LNG,2018-05-23,0
바이오가스,2018-05-23,94.0128
바이오매스,2018-05-23,0
연료전지,2018-05-23,890.468596
태양광,2018-05-23,74.235949
폐기물,2018-05-23,0
LNG,2018-05-24,0
바이오가스,2018-05-24,86.9328
바이오매스,2018-05-24,0
연료전지,2018-05-24,857.024932
태양광,2018-05-24,69.382206
폐기물,2018-05-24,0
LNG,2018-05-25,0
바이오가스,2018-05-25,103.1616
바이오매스,2018-05-25,0
연료전지,2018-05-25,854.541524
태양광,2018-05-25,64.261536
폐기물,2018-05-25,0
LNG,2018-05-26,0
바이오가스,2018-05-26,103.0656
바이오매스,2018-05-26,0
연료전지,2018-05-26,884.312839
태양광,2018-05-26,67.106701
폐기물,2018-05-26,0
LNG,2018-05-27,0
바이오가스,2018-05-27,103.1184
바이오매스,2018-05-27,0
연료전지,2018-05-27,890.124651
태양광,2018-05-27,45.216939
폐기물,2018-05-27,0
LNG,2018-05-28,0.000024
바이오가스,2018-05-28,103.56
바이오매스,2018-05-28,0
연료전지,2018-05-28,890.172063
태양광,2018-05-28,66.681397
폐기물,2018-05-28,0
LNG,2018-05-29,0
바이오가스,2018-05-29,104.2416
바이오매스,2018-05-29,0
연료전지,2018-05-29,892.583744
태양광,2018-05-29,35.007565
폐기물,2018-05-29,0
LNG,2018-05-30,0
바이오가스,2018-05-30,104.5632
바이오매스,2018-05-30,0
연료전지,2018-05-30,893.319382
태양광,2018-05-30,58.010533
폐기물,2018-05-30,0
LNG,2018-05-31,0
바이오가스,2018-05-31,104.6736
바이오매스,2018-05-31,0
연료전지,2018-05-31,893.729279
태양광,2018-05-31,67.36265
폐기물,2018-05-31,0
LNG,2018-06-01,0
바이오가스,2018-06-01,100.5312
바이오매스,2018-06-01,0
연료전지,2018-06-01,879.047239
태양광,2018-06-01,53.930676
폐기물,2018-06-01,9.577865
LNG,2018-06-02,0
바이오가스,2018-06-02,104.712
바이오매스,2018-06-02,0
연료전지,2018-06-02,865.203716
태양광,2018-06-02,68.29052
폐기물,2018-06-02,43.65451
LNG,2018-06-03,0
바이오가스,2018-06-03,104.6976
바이오매스,2018-06-03,0
연료전지,2018-06-03,887.520987
태양광,2018-06-03,65.816556
폐기물,2018-06-03,42.713684
LNG,2018-06-04,0
바이오가스,2018-06-04,104.8512
바이오매스,2018-06-04,0
연료전지,2018-06-04,891.946764
태양광,2018-06-04,52.433471
폐기물,2018-06-04,45.775172
LNG,2018-06-05,0
바이오가스,2018-06-05,104.6256
바이오매스,2018-06-05,0
연료전지,2018-06-05,883.368656
태양광,2018-06-05,63.314885
폐기물,2018-06-05,42.063564
LNG,2018-06-06,0
바이오가스,2018-06-06,104.712
바이오매스,2018-06-06,0
연료전지,2018-06-06,888.559365
태양광,2018-06-06,64.283046
폐기물,2018-06-06,49.014558
LNG,2018-06-07,0
바이오가스,2018-06-07,104.7216
바이오매스,2018-06-07,0
연료전지,2018-06-07,879.971101
태양광,2018-06-07,57.540913
폐기물,2018-06-07,63.269276
LNG,2018-06-08,0
바이오가스,2018-06-08,104.8896
바이오매스,2018-06-08,0
연료전지,2018-06-08,891.347019
태양광,2018-06-08,45.368479
폐기물,2018-06-08,234.740847
LNG,2018-06-09,62.097458
바이오가스,2018-06-09,104.616
바이오매스,2018-06-09,0
연료전지,2018-06-09,892.477829
태양광,2018-06-09,47.424743
폐기물,2018-06-09,280.842593
LNG,2018-06-10,116.536835
바이오가스,2018-06-10,104.8848
바이오매스,2018-06-10,0
연료전지,2018-06-10,894.450609
태양광,2018-06-10,34.957095
폐기물,2018-06-10,292.952585
LNG,2018-06-11,116.145264
바이오가스,2018-06-11,104.4
바이오매스,2018-06-11,0
연료전지,2018-06-11,866.57128
태양광,2018-06-11,27.449374
폐기물,2018-06-11,290.537872
LNG,2018-06-12,115.421515
바이오가스,2018-06-12,94.0992
바이오매스,2018-06-12,0
연료전지,2018-06-12,883.134547
태양광,2018-06-12,64.446486
폐기물,2018-06-12,314.707403
LNG,2018-06-13,127.497614
바이오가스,2018-06-13,103.6032
바이오매스,2018-06-13,0
연료전지,2018-06-13,888.196023
태양광,2018-06-13,40.432634
폐기물,2018-06-13,361.696237
LNG,2018-06-14,119.528616
바이오가스,2018-06-14,103.7664
바이오매스,2018-06-14,0
연료전지,2018-06-14,891.230744
태양광,2018-06-14,28.974689
폐기물,2018-06-14,316.031635
LNG,2018-06-15,105.774988
바이오가스,2018-06-15,103.728
바이오매스,2018-06-15,0
연료전지,2018-06-15,893.496878
태양광,2018-06-15,59.237053
폐기물,2018-06-15,318.137551
LNG,2018-06-16,105.548819
바이오가스,2018-06-16,103.5168
바이오매스,2018-06-16,0
연료전지,2018-06-16,893.355378
태양광,2018-06-16,67.916298
폐기물,2018-06-16,349.773152
LNG,2018-06-17,121.543973
바이오가스,2018-06-17,103.6656
바이오매스,2018-06-17,0
연료전지,2018-06-17,893.360599
태양광,2018-06-17,38.05919
폐기물,2018-06-17,341.751737
LNG,2018-06-18,114.100832
바이오가스,2018-06-18,103.8624
바이오매스,2018-06-18,0
연료전지,2018-06-18,880.894287
태양광,2018-06-18,63.948482
폐기물,2018-06-18,329.677671
LNG,2018-06-19,106.694523
바이오가스,2018-06-19,104.5344
바이오매스,2018-06-19,0
연료전지,2018-06-19,888.401441
태양광,2018-06-19,45.04701
폐기물,2018-06-19,341.293241
LNG,2018-06-20,105.92167
바이오가스,2018-06-20,104.6496
바이오매스,2018-06-20,0
연료전지,2018-06-20,887.958718
태양광,2018-06-20,61.303402
폐기물,2018-06-20,344.636568
LNG,2018-06-21,113.061241
바이오가스,2018-06-21,103.8528
바이오매스,2018-06-21,0
연료전지,2018-06-21,633.292936
태양광,2018-06-21,65.461679
폐기물,2018-06-21,336.329849
LNG,2018-06-22,115.697756
바이오가스,2018-06-22,100.632
바이오매스,2018-06-22,0
연료전지,2018-06-22,571.472264
태양광,2018-06-22,64.940735
폐기물,2018-06-22,345.757121
LNG,2018-06-23,112.648893
바이오가스,2018-06-23,103.368
바이오매스,2018-06-23,0
연료전지,2018-06-23,713.612501
태양광,2018-06-23,56.193874
폐기물,2018-06-23,341.418981
LNG,2018-06-24,121.815825
바이오가스,2018-06-24,103.2096
바이오매스,2018-06-24,0
연료전지,2018-06-24,813.4439
태양광,2018-06-24,60.916259
폐기물,2018-06-24,346.264208
LNG,2018-06-25,121.075635
바이오가스,2018-06-25,103.0944
바이오매스,2018-06-25,0
연료전지,2018-06-25,852.872628
태양광,2018-06-25,48.98904
폐기물,2018-06-25,334.025978
LNG,2018-06-26,109.804446
바이오가스,2018-06-26,103.9728
바이오매스,2018-06-26,0
연료전지,2018-06-26,842.912091
태양광,2018-06-26,4.26118
폐기물,2018-06-26,320.699798
LNG,2018-06-27,105.355827
바이오가스,2018-06-27,92.8848
바이오매스,2018-06-27,0
연료전지,2018-06-27,842.242881
태양광,2018-06-27,29.451786
폐기물,2018-06-27,282.4326
LNG,2018-06-28,108.035281
바이오가스,2018-06-28,103.2336
바이오매스,2018-06-28,0
연료전지,2018-06-28,867.756438
태양광,2018-06-28,24.24248
폐기물,2018-06-28,287.2368
LNG,2018-06-29,96.26348
바이오가스,2018-06-29,94.1232
바이오매스,2018-06-29,0
연료전지,2018-06-29,870.966194
태양광,2018-06-29,41.399011
폐기물,2018-06-29,290.845209
LNG,2018-06-30,108.019861
바이오가스,2018-06-30,103.1664
바이오매스,2018-06-30,0
연료전지,2018-06-30,875.910714
태양광,2018-06-30,30.533332
폐기물,2018-06-30,335.530915
LNG,2018-07-01,115.718099
바이오가스,2018-07-01,103.4304
바이오매스,2018-07-01,0
연료전지,2018-07-01,877.171458
태양광,2018-07-01,5.72332
폐기물,2018-07-01,340.338438
LNG,2018-07-02,115.494964
바이오가스,2018-07-02,103.2768
바이오매스,2018-07-02,0
연료전지,2018-07-02,852.297181
태양광,2018-07-02,14.6916
폐기물,2018-07-02,322.346317
LNG,2018-07-03,113.254624
바이오가스,2018-07-03,102.6432
바이오매스,2018-07-03,0
연료전지,2018-07-03,869.524282
태양광,2018-07-03,57.511423
폐기물,2018-07-03,302.953107
LNG,2018-07-04,81.043049
바이오가스,2018-07-04,96.5904
바이오매스,2018-07-04,0
연료전지,2018-07-04,875.761579
태양광,2018-07-04,56.690832
폐기물,2018-07-04,294.307856
LNG,2018-07-05,85.531705
바이오가스,2018-07-05,97.0176
바이오매스,2018-07-05,0
연료전지,2018-07-05,880.010707
태양광,2018-07-05,36.130743
폐기물,2018-07-05,303.563833
LNG,2018-07-06,94.021905
바이오가스,2018-07-06,102.1872
바이오매스,2018-07-06,0
연료전지,2018-07-06,883.650731
태양광,2018-07-06,39.953419
폐기물,2018-07-06,326.389058
LNG,2018-07-07,103.390758
바이오가스,2018-07-07,102.6576
바이오매스,2018-07-07,0
연료전지,2018-07-07,883.394311
태양광,2018-07-07,66.735892
폐기물,2018-07-07,340.472514
LNG,2018-07-08,103.077902
바이오가스,2018-07-08,102.5184
바이오매스,2018-07-08,0
연료전지,2018-07-08,853.153276
태양광,2018-07-08,60.344236
폐기물,2018-07-08,338.876678
LNG,2018-07-09,102.445734
바이오가스,2018-07-09,102.1632
바이오매스,2018-07-09,0
연료전지,2018-07-09,790.729302
태양광,2018-07-09,10.642521
폐기물,2018-07-09,330.016101
LNG,2018-07-10,82.92521
바이오가스,2018-07-10,98.6928
바이오매스,2018-07-10,0
연료전지,2018-07-10,716.749372
태양광,2018-07-10,16.707743
폐기물,2018-07-10,328.515644
LNG,2018-07-11,87.144497
바이오가스,2018-07-11,93.9696
바이오매스,2018-07-11,0
연료전지,2018-07-11,789.116189
태양광,2018-07-11,26.536445
폐기물,2018-07-11,316.774179
LNG,2018-07-12,53.974424
바이오가스,2018-07-12,100.9632
바이오매스,2018-07-12,0
연료전지,2018-07-12,827.303378
태양광,2018-07-12,35.776165
폐기물,2018-07-12,306.287431
LNG,2018-07-13,86.968333
바이오가스,2018-07-13,102.1632
바이오매스,2018-07-13,0
연료전지,2018-07-13,804.617241
태양광,2018-07-13,39.895311
폐기물,2018-07-13,336.552675
LNG,2018-07-14,97.079208
바이오가스,2018-07-14,101.7744
바이오매스,2018-07-14,0
연료전지,2018-07-14,857.098418
태양광,2018-07-14,52.327194
폐기물,2018-07-14,337.116701
LNG,2018-07-15,110.324457
바이오가스,2018-07-15,101.5536
바이오매스,2018-07-15,0
연료전지,2018-07-15,875.971581
태양광,2018-07-15,57.135583
폐기물,2018-07-15,331.783524
LNG,2018-07-16,92.269499
바이오가스,2018-07-16,62.4576
바이오매스,2018-07-16,0
연료전지,2018-07-16,861.000725
태양광,2018-07-16,62.917067
폐기물,2018-07-16,325.804718
LNG,2018-07-17,87.952598
바이오가스,2018-07-17,47.376
바이오매스,2018-07-17,0
연료전지,2018-07-17,875.193259
태양광,2018-07-17,59.562338
폐기물,2018-07-17,327.241343
LNG,2018-07-18,98.943397
바이오가스,2018-07-18,47.4192
바이오매스,2018-07-18,0
연료전지,2018-07-18,752.620168
태양광,2018-07-18,63.192475
폐기물,2018-07-18,334.243544
LNG,2018-07-19,100.088857
바이오가스,2018-07-19,61.0656
바이오매스,2018-07-19,0
연료전지,2018-07-19,770.576591
태양광,2018-07-19,64.110776
폐기물,2018-07-19,315.716975
LNG,2018-07-20,104.118172
바이오가스,2018-07-20,102.1152
바이오매스,2018-07-20,0
연료전지,2018-07-20,871.204349
태양광,2018-07-20,60.964396
폐기물,2018-07-20,315.771116
LNG,2018-07-21,109.526047
바이오가스,2018-07-21,102.2016
바이오매스,2018-07-21,0
연료전지,2018-07-21,853.004307
태양광,2018-07-21,61.946718
폐기물,2018-07-21,324.312685
LNG,2018-07-22,121.065378
바이오가스,2018-07-22,102.1824
바이오매스,2018-07-22,0
연료전지,2018-07-22,836.224747
태양광,2018-07-22,58.817389
폐기물,2018-07-22,314.067801
LNG,2018-07-23,105.620499
바이오가스,2018-07-23,102.0672
바이오매스,2018-07-23,0
연료전지,2018-07-23,863.280657
태양광,2018-07-23,49.056236
폐기물,2018-07-23,321.213146
LNG,2018-07-24,107.485665
바이오가스,2018-07-24,102.048
바이오매스,2018-07-24,0
연료전지,2018-07-24,820.638558
태양광,2018-07-24,47.104661
폐기물,2018-07-24,319.987627
LNG,2018-07-25,54.443644
바이오가스,2018-07-25,100.7232
바이오매스,2018-07-25,0
연료전지,2018-07-25,817.993748
태양광,2018-07-25,39.085314
폐기물,2018-07-25,321.842933
LNG,2018-07-26,95.748826
바이오가스,2018-07-26,100.6416
바이오매스,2018-07-26,0
연료전지,2018-07-26,830.939684
태양광,2018-07-26,38.393924
폐기물,2018-07-26,335.198032
LNG,2018-07-27,98.382963
바이오가스,2018-07-27,101.7456
바이오매스,2018-07-27,0
연료전지,2018-07-27,842.782262
태양광,2018-07-27,45.708096
폐기물,2018-07-27,319.36307
LNG,2018-07-28,91.369289
바이오가스,2018-07-28,102.0768
바이오매스,2018-07-28,0
연료전지,2018-07-28,872.111981
태양광,2018-07-28,36.596152
폐기물,2018-07-28,323.452977
LNG,2018-07-29,109.424371
바이오가스,2018-07-29,102.0672
바이오매스,2018-07-29,0
연료전지,2018-07-29,858.743357
태양광,2018-07-29,60.123167
폐기물,2018-07-29,325.989936
LNG,2018-07-30,92.810439
바이오가스,2018-07-30,101.8896
바이오매스,2018-07-30,0
연료전지,2018-07-30,799.057689
태양광,2018-07-30,57.693126
폐기물,2018-07-30,313.963425
LNG,2018-07-31,97.700992
바이오가스,2018-07-31,98.4096
바이오매스,2018-07-31,0
연료전지,2018-07-31,815.747274
태양광,2018-07-31,62.313353
폐기물,2018-07-31,330.258351
LNG,2018-08-01,104.397907
바이오가스,2018-08-01,100.3104
바이오매스,2018-08-01,0
연료전지,2018-08-01,791.107618
태양광,2018-08-01,60.427465
폐기물,2018-08-01,330.734336
LNG,2018-08-02,105.263655
바이오가스,2018-08-02,101.2272
바이오매스,2018-08-02,0
연료전지,2018-08-02,810.723322
태양광,2018-08-02,54.457885
폐기물,2018-08-02,336.342371
LNG,2018-08-03,97.945321
바이오가스,2018-08-03,101.3808
바이오매스,2018-08-03,0
연료전지,2018-08-03,836.447747
태양광,2018-08-03,52.814601
폐기물,2018-08-03,317.236296
LNG,2018-08-04,110.20814
바이오가스,2018-08-04,101.4624
바이오매스,2018-08-04,0
연료전지,2018-08-04,840.956201
태양광,2018-08-04,52.803383
폐기물,2018-08-04,335.481834
LNG,2018-08-05,119.167748
바이오가스,2018-08-05,101.6448
바이오매스,2018-08-05,0
연료전지,2018-08-05,840.414263
